id_compra,data,estado,cidade,vendedor,produto,sku,cor,quantidade,valor_total,lucro_total,forma_pagamento,cliente_nome,cpf,idade,comportamento
1526,2026-03-03 13:46:04.174413,RS,Porto Alegre,Patrícia,Tenis Zallur Pro A10,A9-VER,Vermelho,1,280,99,Boleto,Lucas Oliveira,981.448.397-64,59,conservador
647,2026-03-03 14:46:04.163421,PR,Curitiba,Juliana,Tenis Zallur Classic A5,A4-BRA,Branco,3,660,228,Pix,Lucas Oliveira,634.823.536-82,24,impulsivo
687,2026-03-03 14:46:04.164424,PE,Recife,Larissa,Tenis Zallur Elite A11,A10-CIN,Cinza,1,350,159,Cartão de Crédito,João Oliveira,958.364.358-71,53,conservador
2334,2026-03-03 14:46:04.186423,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Casual A1,A0-AZU,Azul,2,300,140,Cartão de Crédito,Carlos Santos,398.161.531-69,19,impulsivo
2507,2026-03-03 14:46:04.187423,BA,Salvador,Rafael,Tenis Zallur Esportivo A2,A1-BRA,Branco,3,600,198,Pix,Mariana Souza,964.429.386-89,20,impulsivo
100,2026-03-03 15:46:04.154422,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Running A3,A2-PRE,Preto,1,250,80,Boleto,João Pereira,333.531.354-99,30,equilibrado
1553,2026-03-03 15:46:04.175408,SP,São Paulo,Amanda,Tenis Zallur Casual A1,A0-AZU,Azul,1,150,70,Pix,Pedro Pereira,742.133.151-62,45,conservador
1929,2026-03-03 15:46:04.180413,PR,Curitiba,Bruno,Tenis Zallur Air A14,A13-AZU,Azul,1,270,135,Cartão de Crédito,Lucas Oliveira,481.847.393-47,20,impulsivo
2539,2026-03-03 15:46:04.188423,RJ,Rio de Janeiro,Carlos,Tenis Zallur Esportivo A2,A1-PRE,Preto,2,400,180,Cartão de Crédito,Mariana Silva,423.119.745-75,20,impulsivo
1272,2026-03-03 16:46:04.170425,RS,Porto Alegre,Lucas,Tenis Zallur Air A14,A13-BRA,Branco,1,270,97,Cartão de Crédito,Fernanda Oliveira,560.147.897-24,64,conservador
2369,2026-03-03 16:46:04.186423,RJ,Rio de Janeiro,Carlos,Tenis Zallur Comfort A6,A5-BRA,Branco,1,170,53,Cartão de Crédito,Fernanda Silva,315.909.333-31,59,conservador
2960,2026-03-03 16:46:04.194423,PE,Recife,Diego,Tenis Zallur Performance A7,A6-VER,Vermelho,2,600,190,Boleto,Fernanda Oliveira,153.823.826-63,23,impulsivo
441,2026-03-03 17:46:04.160422,MG,Belo Horizonte,João,Tenis Zallur Flex A9,A8-BRA,Branco,1,210,103,Boleto,Mariana Oliveira,450.503.730-58,56,conservador
585,2026-03-03 17:46:04.162422,BA,Salvador,Rafael,Tenis Zallur Street A4,A3-BRA,Branco,2,360,124,Cartão de Crédito,Lucas Santos,210.153.178-13,26,equilibrado
1020,2026-03-03 17:46:04.168419,PR,Curitiba,Juliana,Tenis Zallur Max A12,A11-BRA,Branco,1,320,119,Pix,Julia Santos,266.318.675-87,62,conservador
1162,2026-03-03 17:46:04.169418,SP,São Paulo,Amanda,Tenis Zallur Flex A9,A8-CIN,Cinza,1,210,69,Boleto,Julia Oliveira,838.240.231-82,41,conservador
1163,2026-03-03 17:46:04.169418,MG,Belo Horizonte,Mariana,Tenis Zallur Ultra A13,A12-CIN,Cinza,2,800,320,Boleto,Julia Costa,526.875.675-12,33,equilibrado
1475,2026-03-03 17:46:04.172408,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Casual A1,A0-VER,Vermelho,1,150,75,Pix,Fernanda Costa,383.790.481-33,30,equilibrado
2481,2026-03-03 17:46:04.187423,SP,São Paulo,Thales,Tenis Zallur Ultra A13,A12-PRE,Preto,2,800,290,Pix,Pedro Pereira,166.456.479-28,25,equilibrado
93,2026-03-03 18:46:04.154422,PR,Curitiba,Juliana,Tenis Zallur Running A3,A2-AZU,Azul,2,500,232,Boleto,Ana Silva,443.216.220-77,30,equilibrado
1576,2026-03-03 18:46:04.176421,RS,Porto Alegre,Patrícia,Tenis Zallur Classic A5,A4-VER,Vermelho,1,220,89,Boleto,Pedro Silva,922.519.779-77,44,conservador
1932,2026-03-03 18:46:04.180413,SP,São Paulo,Amanda,Tenis Zallur Ultra A13,A12-PRE,Preto,1,400,145,Boleto,Carlos Costa,995.357.317-64,37,equilibrado
2994,2026-03-03 18:46:04.195426,PR,Curitiba,Bruno,Tenis Zallur Esportivo A2,A1-CIN,Cinza,1,200,89,Boleto,Julia Silva,907.879.825-44,24,impulsivo
1081,2026-03-03 19:46:04.168419,MG,Belo Horizonte,João,Tenis Zallur Elite A11,A10-VER,Vermelho,2,700,218,Cartão de Crédito,Mariana Silva,470.718.307-97,34,equilibrado
1446,2026-03-03 19:46:04.172408,PE,Recife,Larissa,Tenis Zallur Max A12,A11-BRA,Branco,2,640,238,Boleto,Lucas Souza,280.452.334-34,28,equilibrado
2511,2026-03-03 19:46:04.187423,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Pro A10,A9-AZU,Azul,3,840,255,Cartão de Crédito,Carlos Santos,883.607.888-42,18,impulsivo
714,2026-03-03 20:46:04.165422,RS,Porto Alegre,Patrícia,Tenis Zallur Flex A9,A8-CIN,Cinza,1,210,69,Pix,Carlos Silva,681.864.925-67,31,equilibrado
938,2026-03-03 20:46:04.167423,MG,Belo Horizonte,Mariana,Tenis Zallur Comfort A6,A5-BRA,Branco,1,170,53,Boleto,Ana Costa,627.397.988-59,40,conservador
1490,2026-03-03 20:46:04.173425,RS,Porto Alegre,Lucas,Tenis Zallur Ultra A13,A12-AZU,Azul,2,800,352,Boleto,Mariana Santos,107.553.589-82,19,impulsivo
1807,2026-03-03 20:46:04.179412,PE,Recife,Larissa,Tenis Zallur Elite A11,A10-VER,Vermelho,1,350,109,Pix,Julia Oliveira,415.529.330-76,40,conservador
1941,2026-03-03 20:46:04.180413,PE,Recife,Larissa,Tenis Zallur Street A4,A3-AZU,Azul,1,180,65,Pix,Ana Pereira,247.772.417-27,35,equilibrado
2908,2026-03-03 20:46:04.194423,BA,Salvador,Rafael,Tenis Zallur Max A12,A11-BRA,Branco,1,320,119,Boleto,Ana Oliveira,479.465.363-96,19,impulsivo
941,2026-03-03 21:46:04.167423,PR,Curitiba,Juliana,Tenis Zallur Casual A1,A0-PRE,Preto,1,150,66,Cartão de Crédito,Pedro Oliveira,195.410.602-37,31,equilibrado
206,2026-03-03 22:46:04.155423,PE,Recife,Diego,Tenis Zallur Ultra A13,A12-BRA,Branco,1,400,151,Boleto,Pedro Pereira,773.300.806-64,33,equilibrado
368,2026-03-03 22:46:04.159418,MG,Belo Horizonte,Mariana,Tenis Zallur Comfort A6,A5-AZU,Azul,1,170,78,Cartão de Crédito,Ana Souza,467.350.498-68,18,impulsivo
1614,2026-03-03 22:46:04.176421,PR,Curitiba,Bruno,Tenis Zallur Ultra A13,A12-AZU,Azul,1,400,176,Pix,Pedro Santos,660.461.847-60,59,conservador
2745,2026-03-03 22:46:04.191416,RS,Porto Alegre,Lucas,Tenis Zallur Air A14,A13-PRE,Preto,1,270,86,Pix,Carlos Souza,517.926.327-55,21,impulsivo
147,2026-03-03 23:46:04.155423,PE,Recife,Larissa,Tenis Zallur Elite A11,A10-AZU,Azul,1,350,154,Cartão de Crédito,Mariana Oliveira,987.641.414-15,53,conservador
362,2026-03-03 23:46:04.159418,PR,Curitiba,Bruno,Tenis Zallur Street A4,A3-VER,Vermelho,2,360,112,Pix,Lucas Pereira,228.862.493-84,30,equilibrado
583,2026-03-03 23:46:04.162422,PR,Curitiba,Juliana,Tenis Zallur Elite A11,A10-AZU,Azul,1,350,154,Pix,Julia Oliveira,179.647.366-97,33,equilibrado
1215,2026-03-04 00:46:04.170425,SP,São Paulo,Amanda,Tenis Zallur Flex A9,A8-VER,Vermelho,1,210,71,Pix,Ana Oliveira,922.725.660-59,46,conservador
319,2026-03-04 01:46:04.159418,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Lifestyle A8,A7-CIN,Cinza,2,380,182,Cartão de Crédito,Pedro Costa,753.128.987-30,30,equilibrado
348,2026-03-04 01:46:04.159418,PR,Curitiba,Bruno,Tenis Zallur Ultra A13,A12-BRA,Branco,1,400,151,Pix,Ana Oliveira,915.673.792-78,51,conservador
987,2026-03-04 01:46:04.167423,MG,Belo Horizonte,João,Tenis Zallur Running A3,A2-CIN,Cinza,1,250,83,Cartão de Crédito,Fernanda Pereira,980.363.399-95,61,conservador
1426,2026-03-04 01:46:04.172408,BA,Salvador,Camila,Tenis Zallur Pro A10,A9-CIN,Cinza,3,840,321,Cartão de Crédito,João Silva,264.320.883-58,23,impulsivo
1862,2026-03-04 01:46:04.179412,PR,Curitiba,Juliana,Tenis Zallur Comfort A6,A5-VER,Vermelho,1,170,62,Cartão de Crédito,Fernanda Costa,828.613.637-63,40,conservador
2059,2026-03-04 01:46:04.182411,PE,Recife,Larissa,Tenis Zallur Elite A11,A10-BRA,Branco,3,1050,429,Cartão de Crédito,Fernanda Santos,371.260.560-79,20,impulsivo
1206,2026-03-04 02:46:04.170425,MG,Belo Horizonte,Mariana,Tenis Zallur Esportivo A2,A1-CIN,Cinza,1,200,89,Pix,Pedro Pereira,825.882.204-53,52,conservador
2231,2026-03-04 02:46:04.184422,SP,São Paulo,Thales,Tenis Zallur Esportivo A2,A1-BRA,Branco,1,200,66,Boleto,Julia Pereira,811.482.161-88,55,conservador
2975,2026-03-04 02:46:04.194423,RS,Porto Alegre,Lucas,Tenis Zallur Performance A7,A6-CIN,Cinza,1,300,99,Boleto,Fernanda Silva,988.898.167-34,52,conservador
993,2026-03-04 03:46:04.167423,RS,Porto Alegre,Patrícia,Tenis Zallur Pro A10,A9-BRA,Branco,1,280,100,Cartão de Crédito,Lucas Silva,637.510.400-10,55,conservador
1357,2026-03-04 03:46:04.171411,BA,Salvador,Camila,Tenis Zallur Esportivo A2,A1-AZU,Azul,1,200,77,Cartão de Crédito,Pedro Pereira,817.789.226-43,61,conservador
1390,2026-03-04 03:46:04.171411,MG,Belo Horizonte,Mariana,Tenis Zallur Running A3,A2-VER,Vermelho,2,500,206,Cartão de Crédito,Mariana Oliveira,398.958.405-32,28,equilibrado
1431,2026-03-04 03:46:04.172408,MG,Belo Horizonte,Mariana,Tenis Zallur Performance A7,A6-PRE,Preto,1,300,120,Pix,Ana Silva,417.374.832-46,24,impulsivo
1575,2026-03-04 03:46:04.176421,PR,Curitiba,Bruno,Tenis Zallur Classic A5,A4-AZU,Azul,1,220,104,Cartão de Crédito,Mariana Souza,626.661.798-51,41,conservador
1866,2026-03-04 03:46:04.180413,RJ,Rio de Janeiro,Carlos,Tenis Zallur Flex A9,A8-AZU,Azul,1,210,80,Cartão de Crédito,Mariana Souza,577.195.436-96,47,conservador
2167,2026-03-04 03:46:04.183417,SP,São Paulo,Thales,Tenis Zallur Street A4,A3-BRA,Branco,1,180,62,Cartão de Crédito,João Silva,324.773.607-41,63,conservador
2203,2026-03-04 03:46:04.184422,PR,Curitiba,Bruno,Tenis Zallur Running A3,A2-BRA,Branco,2,500,160,Boleto,Ana Oliveira,661.221.646-65,38,equilibrado
960,2026-03-04 04:46:04.167423,RJ,Rio de Janeiro,Carlos,Tenis Zallur Elite A11,A10-VER,Vermelho,2,700,218,Cartão de Crédito,Lucas Silva,339.165.803-65,35,equilibrado
1429,2026-03-04 04:46:04.172408,BA,Salvador,Camila,Tenis Zallur Classic A5,A4-AZU,Azul,1,220,104,Pix,Mariana Silva,903.722.836-24,48,conservador
6,2026-03-04 05:46:04.153423,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Performance A7,A6-VER,Vermelho,1,300,95,Cartão de Crédito,Julia Costa,385.343.520-89,58,conservador
981,2026-03-04 05:46:04.167423,RS,Porto Alegre,Lucas,Tenis Zallur Running A3,A2-AZU,Azul,1,250,116,Boleto,Carlos Oliveira,236.261.174-63,18,impulsivo
1260,2026-03-04 05:46:04.170425,BA,Salvador,Camila,Tenis Zallur Pro A10,A9-PRE,Preto,2,560,214,Boleto,Fernanda Costa,359.130.456-99,32,equilibrado
1413,2026-03-04 05:46:04.172408,PE,Recife,Diego,Tenis Zallur Flex A9,A8-CIN,Cinza,2,420,138,Pix,Julia Oliveira,357.297.318-71,36,equilibrado
1401,2026-03-04 05:46:04.172408,BA,Salvador,Camila,Tenis Zallur Casual A1,A0-BRA,Branco,1,150,69,Cartão de Crédito,Pedro Souza,552.578.894-95,23,impulsivo
5,2026-03-04 06:46:04.153423,PR,Curitiba,Bruno,Tenis Zallur Air A14,A13-CIN,Cinza,1,270,121,Cartão de Crédito,Julia Pereira,343.585.986-93,46,conservador
571,2026-03-04 06:46:04.162422,RJ,Rio de Janeiro,Carlos,Tenis Zallur Pro A10,A9-BRA,Branco,1,280,100,Boleto,Ana Pereira,350.350.245-79,54,conservador
697,2026-03-04 06:46:04.164424,BA,Salvador,Camila,Tenis Zallur Flex A9,A8-VER,Vermelho,1,210,71,Boleto,Carlos Costa,476.561.815-44,54,conservador
1795,2026-03-04 06:46:04.179412,MG,Belo Horizonte,João,Tenis Zallur Zoom A15,A14-PRE,Preto,1,230,80,Boleto,Ana Pereira,375.948.805-60,54,conservador
1875,2026-03-04 06:46:04.180413,SP,São Paulo,Amanda,Tenis Zallur Max A12,A11-BRA,Branco,1,320,119,Cartão de Crédito,Pedro Oliveira,277.670.232-14,61,conservador
1992,2026-03-04 06:46:04.181412,RJ,Rio de Janeiro,Carlos,Tenis Zallur Classic A5,A4-VER,Vermelho,1,220,89,Pix,Carlos Silva,760.257.653-10,30,equilibrado
267,2026-03-04 07:46:04.156420,RJ,Rio de Janeiro,Carlos,Tenis Zallur Performance A7,A6-AZU,Azul,1,300,122,Pix,Fernanda Costa,945.727.230-14,18,impulsivo
420,2026-03-04 07:46:04.160422,MG,Belo Horizonte,Mariana,Tenis Zallur Air A14,A13-PRE,Preto,2,540,172,Cartão de Crédito,João Costa,834.481.898-66,23,impulsivo
1240,2026-03-04 07:46:04.170425,RJ,Rio de Janeiro,Carlos,Tenis Zallur Zoom A15,A14-PRE,Preto,1,230,80,Boleto,Pedro Silva,622.626.992-28,19,impulsivo
1834,2026-03-04 07:46:04.179412,RJ,Rio de Janeiro,Carlos,Tenis Zallur Comfort A6,A5-BRA,Branco,2,340,106,Cartão de Crédito,João Costa,206.914.712-46,31,equilibrado
2392,2026-03-04 07:46:04.186423,MG,Belo Horizonte,João,Tenis Zallur Ultra A13,A12-VER,Vermelho,1,400,176,Cartão de Crédito,Julia Santos,190.621.604-68,44,conservador
846,2026-03-04 08:46:04.166420,MG,Belo Horizonte,Mariana,Tenis Zallur Max A12,A11-CIN,Cinza,1,320,106,Boleto,Ana Santos,920.257.315-53,61,conservador
1675,2026-03-04 08:46:04.177426,PR,Curitiba,Bruno,Tenis Zallur Flex A9,A8-PRE,Preto,1,210,78,Pix,Ana Silva,645.589.274-86,49,conservador
2536,2026-03-04 08:46:04.188423,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Running A3,A2-BRA,Branco,1,250,80,Boleto,Mariana Santos,750.795.717-64,26,equilibrado
354,2026-03-04 09:46:04.159418,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Classic A5,A4-BRA,Branco,1,220,76,Cartão de Crédito,João Oliveira,757.447.598-77,22,impulsivo
432,2026-03-04 09:46:04.160422,PE,Recife,Larissa,Tenis Zallur Lifestyle A8,A7-AZU,Azul,1,190,80,Pix,Lucas Silva,876.223.891-48,48,conservador
849,2026-03-04 09:46:04.166420,PR,Curitiba,Bruno,Tenis Zallur Elite A11,A10-AZU,Azul,1,350,154,Boleto,Fernanda Costa,107.797.806-61,49,conservador
1282,2026-03-04 09:46:04.170425,RS,Porto Alegre,Lucas,Tenis Zallur Street A4,A3-CIN,Cinza,1,180,70,Pix,Mariana Pereira,739.115.431-21,60,conservador
1224,2026-03-04 09:46:04.170425,PE,Recife,Larissa,Tenis Zallur Running A3,A2-CIN,Cinza,1,250,83,Boleto,Ana Santos,757.244.817-13,32,equilibrado
1337,2026-03-04 09:46:04.171411,MG,Belo Horizonte,João,Tenis Zallur Performance A7,A6-BRA,Branco,1,300,115,Boleto,Fernanda Silva,154.934.711-10,40,conservador
1422,2026-03-04 09:46:04.172408,RS,Porto Alegre,Lucas,Tenis Zallur Lifestyle A8,A7-AZU,Azul,1,190,80,Cartão de Crédito,Mariana Souza,569.997.722-65,37,equilibrado
2866,2026-03-04 09:46:04.193428,PR,Curitiba,Bruno,Tenis Zallur Lifestyle A8,A7-VER,Vermelho,1,190,78,Cartão de Crédito,Fernanda Silva,797.597.765-29,55,conservador
832,2026-03-04 10:46:04.166420,SP,São Paulo,Amanda,Tenis Zallur Elite A11,A10-AZU,Azul,1,350,154,Pix,Fernanda Silva,908.844.558-90,62,conservador
1479,2026-03-04 10:46:04.173425,RJ,Rio de Janeiro,Carlos,Tenis Zallur Air A14,A13-VER,Vermelho,1,270,121,Cartão de Crédito,João Oliveira,549.185.213-80,45,conservador
2464,2026-03-04 10:46:04.187423,PE,Recife,Larissa,Tenis Zallur Performance A7,A6-BRA,Branco,1,300,115,Pix,Ana Souza,677.794.590-80,59,conservador
2524,2026-03-04 10:46:04.188423,SP,São Paulo,Thales,Tenis Zallur Esportivo A2,A1-PRE,Preto,1,200,90,Pix,Fernanda Souza,753.742.406-12,51,conservador
1671,2026-03-04 11:46:04.177426,BA,Salvador,Rafael,Tenis Zallur Pro A10,A9-CIN,Cinza,1,280,107,Boleto,João Souza,416.718.457-31,53,conservador
2113,2026-03-04 11:46:04.183417,BA,Salvador,Rafael,Tenis Zallur Max A12,A11-BRA,Branco,1,320,119,Boleto,Fernanda Oliveira,342.862.561-97,52,conservador
2218,2026-03-04 11:46:04.184422,BA,Salvador,Camila,Tenis Zallur Esportivo A2,A1-BRA,Branco,1,200,66,Cartão de Crédito,Julia Oliveira,719.861.261-26,44,conservador
2272,2026-03-04 11:46:04.185422,MG,Belo Horizonte,João,Tenis Zallur Performance A7,A6-CIN,Cinza,1,300,99,Boleto,Lucas Oliveira,971.986.277-55,27,equilibrado
2521,2026-03-04 11:46:04.188423,SP,São Paulo,Thales,Tenis Zallur Comfort A6,A5-VER,Vermelho,1,170,62,Boleto,João Silva,388.848.889-14,56,conservador
2770,2026-03-04 11:46:04.192414,BA,Salvador,Camila,Tenis Zallur Street A4,A3-PRE,Preto,2,360,162,Boleto,João Santos,845.194.300-56,29,equilibrado
798,2026-03-04 12:46:04.166420,PE,Recife,Larissa,Tenis Zallur Casual A1,A0-AZU,Azul,1,150,70,Pix,Julia Costa,247.562.380-61,29,equilibrado
173,2026-03-04 13:46:04.155423,BA,Salvador,Camila,Tenis Zallur Max A12,A11-AZU,Azul,1,320,135,Pix,Pedro Silva,154.786.829-15,60,conservador
245,2026-03-04 13:46:04.156420,RJ,Rio de Janeiro,Carlos,Tenis Zallur Casual A1,A0-BRA,Branco,1,150,69,Pix,Julia Oliveira,503.350.559-79,54,conservador
1649,2026-03-04 13:46:04.177426,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Running A3,A2-PRE,Preto,2,500,160,Pix,Mariana Souza,945.498.880-55,21,impulsivo
1944,2026-03-04 13:46:04.181412,PR,Curitiba,Juliana,Tenis Zallur Street A4,A3-AZU,Azul,3,540,195,Boleto,Lucas Santos,146.624.891-80,20,impulsivo
2159,2026-03-04 13:46:04.183417,RS,Porto Alegre,Patrícia,Tenis Zallur Street A4,A3-AZU,Azul,1,180,65,Cartão de Crédito,Carlos Souza,281.942.911-96,44,conservador
395,2026-03-04 14:46:04.160422,BA,Salvador,Rafael,Tenis Zallur Ultra A13,A12-AZU,Azul,1,400,176,Boleto,Lucas Pereira,483.627.709-75,33,equilibrado
1015,2026-03-04 14:46:04.168419,MG,Belo Horizonte,Mariana,Tenis Zallur Elite A11,A10-VER,Vermelho,1,350,109,Cartão de Crédito,Carlos Oliveira,675.470.840-79,63,conservador
1539,2026-03-04 14:46:04.175408,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Elite A11,A10-CIN,Cinza,1,350,159,Cartão de Crédito,Julia Costa,812.485.671-63,46,conservador
1668,2026-03-04 14:46:04.177426,PE,Recife,Larissa,Tenis Zallur Esportivo A2,A1-VER,Vermelho,1,200,66,Pix,Fernanda Oliveira,287.164.310-73,45,conservador
1772,2026-03-04 14:46:04.178412,SP,São Paulo,Thales,Tenis Zallur Flex A9,A8-VER,Vermelho,1,210,71,Pix,Fernanda Oliveira,954.572.433-85,54,conservador
2150,2026-03-04 14:46:04.183417,PE,Recife,Larissa,Tenis Zallur Air A14,A13-PRE,Preto,1,270,86,Boleto,Julia Santos,242.766.111-46,25,equilibrado
2703,2026-03-04 14:46:04.190408,BA,Salvador,Rafael,Tenis Zallur Comfort A6,A5-VER,Vermelho,2,340,124,Boleto,Pedro Oliveira,902.955.614-53,39,equilibrado
2903,2026-03-04 14:46:04.194423,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Zoom A15,A14-CIN,Cinza,1,230,77,Pix,Mariana Pereira,539.823.516-48,36,equilibrado
160,2026-03-04 15:46:04.155423,PR,Curitiba,Bruno,Tenis Zallur Esportivo A2,A1-PRE,Preto,1,200,90,Cartão de Crédito,Fernanda Pereira,744.897.286-77,27,equilibrado
1245,2026-03-04 15:46:04.170425,BA,Salvador,Camila,Tenis Zallur Elite A11,A10-VER,Vermelho,2,700,218,Pix,Julia Costa,403.660.701-23,25,equilibrado
1664,2026-03-04 15:46:04.177426,RS,Porto Alegre,Lucas,Tenis Zallur Max A12,A11-CIN,Cinza,1,320,106,Pix,Julia Souza,367.204.646-79,32,equilibrado
673,2026-03-04 16:46:04.164424,PR,Curitiba,Bruno,Tenis Zallur Zoom A15,A14-CIN,Cinza,2,460,154,Boleto,Mariana Souza,962.232.822-79,28,equilibrado
1264,2026-03-04 16:46:04.170425,BA,Salvador,Camila,Tenis Zallur Lifestyle A8,A7-AZU,Azul,1,190,80,Boleto,João Costa,737.719.981-36,52,conservador
1930,2026-03-04 16:46:04.180413,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Esportivo A2,A1-VER,Vermelho,1,200,66,Boleto,Mariana Silva,293.777.785-72,28,equilibrado
76,2026-03-04 17:46:04.154422,MG,Belo Horizonte,João,Tenis Zallur Elite A11,A10-CIN,Cinza,1,350,159,Pix,Lucas Costa,774.570.872-96,31,equilibrado
906,2026-03-04 17:46:04.167423,PE,Recife,Diego,Tenis Zallur Elite A11,A10-BRA,Branco,1,350,143,Cartão de Crédito,Fernanda Silva,707.262.302-79,36,equilibrado
1124,2026-03-04 17:46:04.169418,PE,Recife,Diego,Tenis Zallur Classic A5,A4-VER,Vermelho,1,220,89,Cartão de Crédito,Julia Souza,426.465.611-63,60,conservador
1190,2026-03-04 17:46:04.169418,RS,Porto Alegre,Lucas,Tenis Zallur Running A3,A2-VER,Vermelho,1,250,103,Pix,Ana Silva,896.276.771-11,50,conservador
1739,2026-03-04 17:46:04.178412,MG,Belo Horizonte,João,Tenis Zallur Lifestyle A8,A7-PRE,Preto,2,380,124,Cartão de Crédito,Ana Pereira,512.109.769-94,31,equilibrado
2281,2026-03-04 17:46:04.185422,SP,São Paulo,Amanda,Tenis Zallur Pro A10,A9-VER,Vermelho,1,280,99,Cartão de Crédito,Julia Santos,468.552.276-80,51,conservador
2602,2026-03-04 17:46:04.188423,RJ,Rio de Janeiro,Carlos,Tenis Zallur Casual A1,A0-BRA,Branco,1,150,69,Boleto,Mariana Silva,678.711.429-76,55,conservador
2937,2026-03-04 17:46:04.194423,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Air A14,A13-BRA,Branco,1,270,97,Pix,Lucas Pereira,552.137.298-78,18,impulsivo
2913,2026-03-04 17:46:04.194423,MG,Belo Horizonte,João,Tenis Zallur Lifestyle A8,A7-VER,Vermelho,1,190,78,Cartão de Crédito,Mariana Pereira,723.699.255-65,19,impulsivo
360,2026-03-04 18:46:04.159418,RS,Porto Alegre,Patrícia,Tenis Zallur Flex A9,A8-CIN,Cinza,1,210,69,Pix,João Pereira,312.436.355-18,53,conservador
383,2026-03-04 18:46:04.160422,RS,Porto Alegre,Lucas,Tenis Zallur Performance A7,A6-PRE,Preto,1,300,120,Cartão de Crédito,Ana Oliveira,894.879.359-75,37,equilibrado
502,2026-03-04 18:46:04.161419,MG,Belo Horizonte,Mariana,Tenis Zallur Flex A9,A8-CIN,Cinza,1,210,69,Boleto,João Silva,993.869.251-12,45,conservador
1916,2026-03-04 18:46:04.180413,RS,Porto Alegre,Patrícia,Tenis Zallur Flex A9,A8-CIN,Cinza,2,420,138,Cartão de Crédito,Fernanda Souza,336.671.170-68,35,equilibrado
1903,2026-03-04 18:46:04.180413,PR,Curitiba,Juliana,Tenis Zallur Street A4,A3-BRA,Branco,2,360,124,Boleto,João Silva,414.530.576-28,26,equilibrado
109,2026-03-04 19:46:04.154422,RS,Porto Alegre,Patrícia,Tenis Zallur Running A3,A2-VER,Vermelho,1,250,103,Boleto,Fernanda Santos,467.965.825-22,63,conservador
1393,2026-03-04 19:46:04.171411,RS,Porto Alegre,Patrícia,Tenis Zallur Zoom A15,A14-AZU,Azul,1,230,73,Boleto,João Silva,634.390.635-47,27,equilibrado
1451,2026-03-04 19:46:04.172408,SP,São Paulo,Thales,Tenis Zallur Ultra A13,A12-CIN,Cinza,1,400,160,Cartão de Crédito,Carlos Souza,198.654.357-48,19,impulsivo
431,2026-03-04 20:46:04.160422,BA,Salvador,Camila,Tenis Zallur Street A4,A3-BRA,Branco,1,180,62,Pix,Lucas Oliveira,744.571.158-57,63,conservador
581,2026-03-04 21:46:04.162422,MG,Belo Horizonte,Mariana,Tenis Zallur Flex A9,A8-VER,Vermelho,1,210,71,Cartão de Crédito,Julia Silva,553.951.981-24,44,conservador
1086,2026-03-04 21:46:04.168419,SP,São Paulo,Amanda,Tenis Zallur Flex A9,A8-BRA,Branco,1,210,103,Cartão de Crédito,Ana Pereira,226.652.883-25,64,conservador
1933,2026-03-04 21:46:04.180413,RS,Porto Alegre,Lucas,Tenis Zallur Comfort A6,A5-CIN,Cinza,1,170,65,Pix,Pedro Pereira,809.690.714-76,44,conservador
2060,2026-03-04 21:46:04.182411,RS,Porto Alegre,Lucas,Tenis Zallur Max A12,A11-AZU,Azul,1,320,135,Cartão de Crédito,João Santos,349.295.288-83,48,conservador
2576,2026-03-04 21:46:04.188423,RS,Porto Alegre,Lucas,Tenis Zallur Zoom A15,A14-PRE,Preto,2,460,160,Boleto,Carlos Souza,599.612.723-48,23,impulsivo
2941,2026-03-04 21:46:04.194423,PR,Curitiba,Bruno,Tenis Zallur Ultra A13,A12-AZU,Azul,2,800,352,Boleto,Carlos Oliveira,140.804.767-54,39,equilibrado
0,2026-03-04 22:46:04.153423,RJ,Rio de Janeiro,Carlos,Tenis Zallur Elite A11,A10-VER,Vermelho,1,350,109,Cartão de Crédito,Ana Costa,587.734.601-45,36,equilibrado
186,2026-03-04 22:46:04.155423,PR,Curitiba,Bruno,Tenis Zallur Lifestyle A8,A7-BRA,Branco,1,190,60,Cartão de Crédito,Lucas Costa,903.699.837-18,44,conservador
